freq_hz,data_mean_magnitude,model_inversion_magnitude
0.0,4.414858700840796e-09,2.5622408639236482e-09
10.7666015625,0.4056156277656555,0.12561331689357758
21.533203125,0.5736271142959595,0.1776440441608429
32.2998046875,0.7025468945503235,0.21756862103939056
43.06640625,0.811231255531311,0.25122663378715515
53.8330078125,0.8684810400009155,0.2723045349121094
64.599609375,0.800168514251709,0.2657097280025482
75.3662109375,0.7254515290260315,0.2589470148086548
86.1328125,0.6420983672142029,0.25200292468070984
96.8994140625,0.5461690425872803,0.24486194550991058
107.666015625,0.49144425988197327,0.24287283420562744
118.4326171875,0.4940265417098999,0.24635465443134308
129.19921875,0.4965953528881073,0.24978794157505035
139.9658203125,0.4991508722305298,0.25317466259002686
150.732421875,0.5016934275627136,0.256516695022583
161.4990234375,0.5061889886856079,0.2550559639930725
172.265625,0.5113409161567688,0.25185078382492065
183.0322265625,0.516441285610199,0.2486042082309723
193.798828125,0.5214918851852417,0.24531470239162445
204.5654296875,0.5264939665794373,0.24198052287101746
215.33203125,0.5280457139015198,0.2371462881565094
226.0986328125,0.5295296311378479,0.2321837693452835
236.865234375,0.5310094356536865,0.22711290419101715
247.6318359375,0.5324851274490356,0.22192618250846863
258.3984375,0.5299546122550964,0.21621835231781006
269.1650390625,0.5135015249252319,0.20896226167678833
279.931640625,0.4965035319328308,0.20144495368003845
290.6982421875,0.4789026379585266,0.19363604485988617
301.46484375,0.4606297016143799,0.1854986995458603
312.2314453125,0.4442045986652374,0.17833960056304932
322.998046875,0.4301488399505615,0.17244163155555725
333.7646484375,0.4156181216239929,0.16633471846580505
344.53125,0.400560587644577,0.15999487042427063
355.2978515625,0.3849145174026489,0.1533932089805603
366.064453125,0.3730662763118744,0.1486101597547531
376.8310546875,0.36262431740760803,0.14451833069324493
387.59765625,0.3518725335597992,0.1403072029352188
398.3642578125,0.34078171849250793,0.13596570491790771
409.130859375,0.32931771874427795,0.13148094713687897
419.8974609375,0.3245612382888794,0.129765585064888
430.6640625,0.32000401616096497,0.12813803553581238
441.4306640625,0.3153809905052185,0.1264895796775818
452.197265625,0.31068918108940125,0.124819315969944
462.9638671875,0.3071592450141907,0.12336931377649307
473.73046875,0.30826637148857117,0.12282788008451462
484.4970703125,0.30936944484710693,0.12228401750326157
495.263671875,0.3104686141014099,0.12173771858215332
506.0302734375,0.3115638792514801,0.1211889311671257
516.796875,0.31404179334640503,0.1208825409412384
527.5634765625,0.3181435167789459,0.12086933106184006
538.330078125,0.3221929967403412,0.12085608392953873
549.0966796875,0.3261922299861908,0.120842844247818
559.86328125,0.3301430642604828,0.12082963436841965
570.6298828125,0.3291354179382324,0.12029300630092621
581.396484375,0.32598981261253357,0.11952787637710571
592.1630859375,0.32281360030174255,0.11875782161951065
602.9296875,0.31960582733154297,0.11798273772001266
613.6962890625,0.316365510225296,0.11720254272222519
624.462890625,0.3114094138145447,0.1161910742521286
635.2294921875,0.3062741756439209,0.11515755206346512
645.99609375,0.3010512888431549,0.1141146644949913
656.7626953125,0.2957362234592438,0.11306215822696686
667.529296875,0.2907886207103729,0.11193325370550156
678.2958984375,0.28775209188461304,0.11050750315189362
689.0625,0.2846831977367401,0.10906313359737396
699.8291015625,0.2815808951854706,0.10759937763214111
710.595703125,0.2784440815448761,0.10611545294523239
721.3623046875,0.27619221806526184,0.10481878370046616
732.12890625,0.2751169502735138,0.10377784818410873
742.8955078125,0.2740374207496643,0.10272635519504547
753.662109375,0.27295368909835815,0.10166402906179428
764.4287109375,0.271865576505661,0.10059045255184174
775.1953125,0.2723996937274933,0.09978214651346207
785.9619140625,0.2736872732639313,0.09909731149673462
796.728515625,0.27496883273124695,0.09840770810842514
807.4951171875,0.27624446153640747,0.09771323204040527
818.26171875,0.27751424908638,0.09701379388570786
829.0283203125,0.28289324045181274,0.09684820473194122
839.794921875,0.28848668932914734,0.09672459959983826
850.5615234375,0.29397380352020264,0.09660090506076813
861.328125,0.2993602156639099,0.0964769721031189
872.0947265625,0.30458447337150574,0.09632186591625214
882.861328125,0.3094041645526886,0.09601719677448273
893.6279296875,0.31414997577667236,0.0957115888595581
904.39453125,0.3188251852989197,0.09540499746799469
