freq_hz,data_mean,model_mean,pca_filtered_mean
0.0,4.414858700840796e-09,2.5622408639236482e-09,3.0719360388786754e-09
10.7666015625,0.4056156277656555,0.12561331689357758,0.22894980013370514
21.533203125,0.5736271142959595,0.1776440441608429,0.32378390431404114
32.2998046875,0.7025468945503235,0.21756862103939056,0.3965526819229126
43.06640625,0.811231255531311,0.25122663378715515,0.4578996002674103
53.8330078125,0.8684810400009155,0.2723045349121094,0.4945693016052246
64.599609375,0.800168514251709,0.2657097280025482,0.4749120771884918
75.3662109375,0.7254515290260315,0.2589470148086548,0.45395439863204956
86.1328125,0.6420983672142029,0.25200292468070984,0.43135344982147217
96.8994140625,0.5461690425872803,0.24486194550991058,0.406546026468277
107.666015625,0.49144425988197327,0.24287283420562744,0.393235445022583
118.4326171875,0.4940265417098999,0.24635465443134308,0.3934563100337982
129.19921875,0.4965953528881073,0.24978794157505035,0.3927012085914612
139.9658203125,0.4991508722305298,0.25317466259002686,0.39096638560295105
150.732421875,0.5016934275627136,0.256516695022583,0.3881709575653076
161.4990234375,0.5061889886856079,0.2550559639930725,0.38381776213645935
172.265625,0.5113409161567688,0.25185078382492065,0.3781830966472626
183.0322265625,0.516441285610199,0.2486042082309723,0.37130406498908997
193.798828125,0.5214918851852417,0.24531470239162445,0.3629244565963745
204.5654296875,0.5264939665794373,0.24198052287101746,0.35246041417121887
215.33203125,0.5280457139015198,0.2371462881565094,0.3476088345050812
226.0986328125,0.5295296311378479,0.2321837693452835,0.3423473536968231
236.865234375,0.5310094356536865,0.22711290419101715,0.3364816904067993
247.6318359375,0.5324851274490356,0.22192618250846863,0.3299088180065155
258.3984375,0.5299546122550964,0.21621835231781006,0.3220340609550476
269.1650390625,0.5135015249252319,0.20896226167678833,0.31199413537979126
279.931640625,0.4965035319328308,0.20144495368003845,0.30138492584228516
290.6982421875,0.4789026379585266,0.19363604485988617,0.2900969088077545
301.46484375,0.4606297016143799,0.1854986995458603,0.2779647409915924
312.2314453125,0.4442045986652374,0.17833960056304932,0.26725107431411743
322.998046875,0.4301488399505615,0.17244163155555725,0.25873687863349915
333.7646484375,0.4156181216239929,0.16633471846580505,0.24979567527770996
344.53125,0.400560587644577,0.15999487042427063,0.24035905301570892
355.2978515625,0.3849145174026489,0.1533932089805603,0.23033466935157776
366.064453125,0.3730662763118744,0.1486101597547531,0.2234673798084259
376.8310546875,0.36262431740760803,0.14451833069324493,0.21781738102436066
387.59765625,0.3518725335597992,0.1403072029352188,0.21191874146461487
398.3642578125,0.34078171849250793,0.13596570491790771,0.2057381570339203
409.130859375,0.32931771874427795,0.13148094713687897,0.19923119246959686
419.8974609375,0.3245612382888794,0.129765585064888,0.1975722461938858
430.6640625,0.32000401616096497,0.12813803553581238,0.1960378885269165
441.4306640625,0.3153809905052185,0.1264895796775818,0.19443365931510925
452.197265625,0.31068918108940125,0.124819315969944,0.19275523722171783
462.9638671875,0.3071592450141907,0.12336931377649307,0.19146715104579926
473.73046875,0.30826637148857117,0.12282788008451462,0.191902756690979
484.4970703125,0.30936944484710693,0.12228401750326157,0.1923033446073532
495.263671875,0.3104686141014099,0.12173771858215332,0.19266903400421143
506.0302734375,0.3115638792514801,0.1211889311671257,0.19299961626529694
516.796875,0.31404179334640503,0.1208825409412384,0.19369716942310333
527.5634765625,0.3181435167789459,0.12086933106184006,0.19485098123550415
538.330078125,0.3221929967403412,0.12085608392953873,0.19598177075386047
549.0966796875,0.3261922299861908,0.120842844247818,0.19709032773971558
559.86328125,0.3301430642604828,0.12082963436841965,0.19817723333835602
570.6298828125,0.3291354179382324,0.12029300630092621,0.1979963332414627
581.396484375,0.32598981261253357,0.11952787637710571,0.19727137684822083
592.1630859375,0.32281360030174255,0.11875782161951065,0.1965385228395462
602.9296875,0.31960582733154297,0.11798273772001266,0.19579756259918213
613.6962890625,0.316365510225296,0.11720254272222519,0.19504819810390472
624.462890625,0.3114094138145447,0.1161910742521286,0.19342049956321716
635.2294921875,0.3062741756439209,0.11515755206346512,0.19172081351280212
645.99609375,0.3010512888431549,0.1141146644949913,0.18999798595905304
656.7626953125,0.2957362234592438,0.11306215822696686,0.18825100362300873
667.529296875,0.2907886207103729,0.11193325370550156,0.18637770414352417
678.2958984375,0.28775209188461304,0.11050750315189362,0.18404079973697662
689.0625,0.2846831977367401,0.10906313359737396,0.18166132271289825
699.8291015625,0.2815808951854706,0.10759937763214111,0.1792365312576294
710.595703125,0.2784440815448761,0.10611545294523239,0.1767635941505432
721.3623046875,0.27619221806526184,0.10481878370046616,0.17483438551425934
732.12890625,0.2751169502735138,0.10377784818410873,0.17364105582237244
742.8955078125,0.2740374207496643,0.10272635519504547,0.17242109775543213
753.662109375,0.27295368909835815,0.10166402906179428,0.17117328941822052
764.4287109375,0.271865576505661,0.10059045255184174,0.16989600658416748
775.1953125,0.2723996937274933,0.09978214651346207,0.16957908868789673
785.9619140625,0.2736872732639313,0.09909731149673462,0.1696973741054535
796.728515625,0.27496883273124695,0.09840770810842514,0.16978861391544342
807.4951171875,0.27624446153640747,0.09771323204040527,0.1698528379201889
818.26171875,0.27751424908638,0.09701379388570786,0.16988959908485413
829.0283203125,0.28289324045181274,0.09684820473194122,0.1715685874223709
839.794921875,0.28848668932914734,0.09672459959983826,0.17333044111728668
850.5615234375,0.29397380352020264,0.09660090506076813,0.17504635453224182
861.328125,0.2993602156639099,0.0964769721031189,0.1767183095216751
872.0947265625,0.30458447337150574,0.09632186591625214,0.17836686968803406
882.861328125,0.3094041645526886,0.09601719677448273,0.18006406724452972
893.6279296875,0.31414997577667236,0.0957115888595581,0.1817261278629303
904.39453125,0.3188251852989197,0.09540499746799469,0.1833544820547104
915.1611328125,0.3234328329563141,0.09509740769863129,0.18495041131973267
925.927734375,0.32557010650634766,0.09458573162555695,0.18592363595962524
936.6943359375,0.32433760166168213,0.0937863439321518,0.18605132400989532
947.4609375,0.32310035824775696,0.09298005700111389,0.18616065382957458
958.2275390625,0.32185834646224976,0.09216673672199249,0.18625161051750183
968.994140625,0.32061153650283813,0.09134616702795029,0.1863241344690323
979.7607421875,0.3179159462451935,0.0902811735868454,0.18539778888225555
990.52734375,0.3144563138484955,0.08908159285783768,0.18393662571907043
1001.2939453125,0.3109580874443054,0.08786561340093613,0.18243268132209778
1012.060546875,0.30742019414901733,0.08663260191679001,0.18088380992412567
1022.8271484375,0.3038409948348999,0.08538176119327545,0.17928753793239594
1033.59375,0.30070340633392334,0.08432643860578537,0.1778373420238495
1044.3603515625,0.29764625430107117,0.08330800384283066,0.17639097571372986
1055.126953125,0.2945573329925537,0.08227695524692535,0.17490187287330627
1065.8935546875,0.29143571853637695,0.08123282343149185,0.1733682006597519
1076.66015625,0.2882802188396454,0.08017509430646896,0.1717875599861145
1087.4267578125,0.28490379452705383,0.07921183854341507,0.1703467071056366
1098.193359375,0.2813860774040222,0.07829548418521881,0.16897530853748322
1108.9599609375,0.2778237462043762,0.07736828178167343,0.16757497191429138
1119.7265625,0.27421513199806213,0.0764298141002655,0.1661442220211029
1130.4931640625,0.27055850625038147,0.07547970116138458,0.16468150913715363
1141.259765625,0.2673676013946533,0.07462180405855179,0.1634185016155243
1152.0263671875,0.26607486605644226,0.07414592802524567,0.1630031168460846
1162.79296875,0.264775812625885,0.07366697490215302,0.16257423162460327
1173.5595703125,0.2634703814983368,0.07318489998579025,0.1621313989162445
1184.326171875,0.26215842366218567,0.07269959896802902,0.16167399287223816
1195.0927734375,0.26083987951278687,0.07221105694770813,0.16120180487632751
1205.859375,0.25987327098846436,0.07178236544132233,0.160902202129364
1216.6259765625,0.2592974901199341,0.07142077386379242,0.16079580783843994
1227.392578125,0.2587204575538635,0.07105734944343567,0.16067732870578766
1238.1591796875,0.2581421136856079,0.07069206237792969,0.16054648160934448
1248.92578125,0.25756245851516724,0.0703248530626297,0.1604030877351761
1259.6923828125,0.2569814622402191,0.0699557289481163,0.16024702787399292
1270.458984375,0.25567948818206787,0.06954137980937958,0.15994776785373688
1281.2255859375,0.25341352820396423,0.0690670758485794,0.159466952085495
1291.9921875,0.2511270344257355,0.0685894712805748,0.15897732973098755
1302.7587890625,0.24881954491138458,0.06810853630304337,0.15847906470298767
1313.525390625,0.2464904934167862,0.06762417405843735,0.15797172486782074
1324.2919921875,0.24413920938968658,0.06713631749153137,0.1574552059173584
1335.05859375,0.24175892770290375,0.06664951145648956,0.15692812204360962
1345.8251953125,0.23925401270389557,0.06623469293117523,0.15637491643428802
1356.591796875,0.2367226630449295,0.06581723690032959,0.1558147668838501
1367.3583984375,0.2341638207435608,0.06539712101221085,0.15524743497371674
1378.125,0.2315768152475357,0.06497430801391602,0.15467287600040436
1388.8916015625,0.22896049916744232,0.06454870849847794,0.15409067273139954
1399.658203125,0.2263140231370926,0.06412029266357422,0.15350088477134705
1410.4248046875,0.22363543510437012,0.06365881860256195,0.1527818739414215
1421.19140625,0.22092288732528687,0.06313464045524597,0.15181541442871094
1431.9580078125,0.2181766778230667,0.0626060888171196,0.15083593130111694
1442.724609375,0.21539542078971863,0.06207301467657089,0.14984279870986938
1453.4912109375,0.21257780492305756,0.061535339802503586,0.14883582293987274
1464.2578125,0.20972228050231934,0.06099290773272514,0.14781415462493896
1475.0244140625,0.20682738721370697,0.0604456327855587,0.14677751064300537
1485.791015625,0.20416738092899323,0.05995205044746399,0.14586801826953888
1496.5576171875,0.20228345692157745,0.05962621793150902,0.1453632414340973
1507.32421875,0.20038190484046936,0.05929861217737198,0.14485035836696625
1518.0908203125,0.1984621286392212,0.05896918848156929,0.14432911574840546
1528.857421875,0.19652357697486877,0.058637913316488266,0.14379949867725372
1539.6240234375,0.19456568360328674,0.058304738253355026,0.14326125383377075
1550.390625,0.19258791208267212,0.05796966329216957,0.14271412789821625
1561.1572265625,0.19058960676193237,0.05763263627886772,0.14215798676013947
1571.923828125,0.18948747217655182,0.05742939934134483,0.1419670134782791
1582.6904296875,0.18862512707710266,0.057261839509010315,0.1418701708316803
1593.45703125,0.1877589374780655,0.057093825191259384,0.14176779985427856
1604.2236328125,0.18688860535621643,0.05692527815699577,0.14165951311588287
1614.990234375,0.18601426482200623,0.05675625428557396,0.14154565334320068
1625.7568359375,0.18513578176498413,0.056586720049381256,0.14142590761184692
1636.5234375,0.18425311148166656,0.05641666799783707,0.14130039513111115
1647.2900390625,0.18336620926856995,0.056246109306812286,0.14116902649402618
1658.056640625,0.18394364416599274,0.05628743767738342,0.14168231189250946
1668.8232421875,0.18465131521224976,0.05634789913892746,0.1422397792339325
1679.58984375,0.18535630404949188,0.05640830844640732,0.1427827924489975
1690.3564453125,0.1860586404800415,0.0564686581492424,0.14331166446208954
1701.123046875,0.18675830960273743,0.05652892589569092,0.14382681250572205
1711.8896484375,0.18745538592338562,0.05658915638923645,0.14432866871356964
1722.65625,0.18814988434314728,0.056649308651685715,0.144817516207695
1733.4228515625,0.1888417899608612,0.05670938640832901,0.1452934741973877
