freq_hz,alpha_-2,alpha_-1,alpha_0,alpha_1,alpha_2
0.0,0.0,0.0,0.0,0.0,1.0338748116881717e-07
10.7666015625,0.7716341550610374,0.5013437801788776,0.32870837978663786,0.21762929273779544,0.14550059866558943
21.533203125,1.0912554872776232,0.7090071733403642,0.46486384875994946,0.3077742973594532,0.2057689199569573
32.2998046875,1.3365095614211981,0.8683528993284583,0.569339614664103,0.3769449922371397,0.252014429410282
43.06640625,1.5432683101220745,1.002687560357755,0.6574167595732757,0.43525858547558827,0.2910011973196307
53.8330078125,1.6651467051674318,1.0866432846970504,0.7158032410846559,0.4761700920513043,0.31989934447466556
64.599609375,1.592307844449361,1.0596086998432364,0.7119477565452565,0.4827576646816483,0.3304226102281734
75.3662109375,1.5159732825020316,1.0318660598109388,0.7080712790054046,0.48925654727720186,0.3406209214136172
86.1328125,1.4355854955470253,1.0033566335037756,0.7041734617655473,0.49567022837602337,0.3505226424345702
96.8994140625,1.3504208369208517,0.9740130915969804,0.700253948476837,0.5020019736445964,0.3601522367188485
107.666015625,1.2944459257425303,0.9663394202700794,0.7190307416143564,0.5347429196406868,0.39906075816525177
118.4326171875,1.2728219175426623,0.9816593469524174,0.7596060929866248,0.5903773646952979,0.4607898513180959
129.19921875,1.2508241334746162,0.9967438345684311,0.7981213100890863,0.6412026788647148,0.5151748105726671
139.9658203125,1.228432493866907,1.0116034153962274,0.8348615662097711,0.6882850557886657,0.5643428778840178
150.732421875,1.205625054108288,1.026247859112235,0.8700517478001791,0.7323467489248026,0.6095577759236538
161.4990234375,1.170752454148776,1.0254565601016472,0.8989600125877832,0.7888946377883249,0.6936000150725372
172.265625,1.130484843627519,1.0191520335512396,0.9252550071055389,0.8466203766437347,0.7815438155864599
183.0322265625,1.0887289168786194,1.0128082633587425,0.950823091913482,0.900653859574024,0.860546623056704
193.798828125,1.0453063317630127,1.006424507434053,0.9757214131389951,0.9516242364414607,0.9328827607085194
204.5654296875,1.0,1.0,1.0,1.0,1.0
215.33203125,0.9783682004010672,0.9907380684060918,1.0066972466300095,1.0271608733233748,1.053447961645242
226.0986328125,0.9567305132471784,0.9813363246508069,1.013034314599938,1.0532755195040617,1.104144388812753
236.865234375,0.934592004245915,0.971843631439376,1.0193319865193526,1.078758165803005,1.1526131418645462
247.6318359375,0.911916198903486,0.9622572971193275,1.0255909881263647,1.1036525905314474,1.1991243798084634
258.3984375,0.8897840363154615,0.9500025722647573,1.0248848324686177,1.1161010485541005,1.2264024282001589
269.1650390625,0.8709913645576409,0.9286716407856392,1.0002466909355263,1.0874416931220374,1.1930051513882736
279.931640625,0.8517841762947518,0.9068390956996325,0.9749861361223114,1.0580062954900993,1.158645617340636
290.6982421875,0.8321337685962968,0.8844677917138437,0.9490534697971227,1.0277281774152365,1.1232355238000504
301.46484375,0.812007964671789,0.8615157593851657,0.9223920052977488,0.9965305273847885,1.0866721756215547
312.2314453125,0.7943805283541029,0.8387287531750488,0.893694704304933,0.9610541633872985,1.0433762876999901
322.998046875,0.7797746481622766,0.8162147527420482,0.8626097078807017,0.9204096408521109,0.99180221361589
333.7646484375,0.7648899136510166,0.7930618663036025,0.8303618438713193,0.8778853620963066,0.9373948923117444
344.53125,0.7497097158857677,0.7692124056306842,0.796809936800945,0.8331935615404239,0.8796287497182641
355.2978515625,0.734215728639735,0.7445994400799232,0.7617817003657115,0.7859645749026278,0.8177923272626647
366.064453125,0.716968347660396,0.722601676372923,0.7346449356968385,0.7531114888201015,0.7784104050486538
376.8310546875,0.6987237883451181,0.701308949817549,0.7103410406951571,0.7257973014047874,0.7480540442788517
387.59765625,0.6799898920218066,0.6793491764118277,0.6851756027813203,0.6974141745477451,0.7164125540747317
398.3642578125,0.6607250366864446,0.6566554377210801,0.65904993680116,0.6678258298342121,0.6833074286950317
409.130859375,0.6408813423378604,0.6331488168557989,0.631844942805179,0.6368643082536461,0.6485145615818901
419.8974609375,0.6227040571603708,0.618288072471388,0.6200401886679694,0.6279310806884132,0.6423460193805416
430.6640625,0.6040694082257828,0.6034283024344299,0.6086379328195084,0.6197564360518293,0.6372562628692215
441.4306640625,0.5848413093348561,0.5881932435836132,0.5970179486164537,0.611472516112386,0.6321255259187575
452.197265625,0.564959170431607,0.5725529385270194,0.5851672655519892,0.6030748178244212,0.6269528024262161
462.9638671875,0.5446953904491727,0.5573297912701879,0.5747990643605959,0.5975356451741524,0.6263695049364058
473.73046875,0.5250000109489168,0.5450008910448862,0.5708502714672045,0.6031806051295001,0.6430274333396919
484.4970703125,0.5045363759097551,0.5323865571576438,0.5668739723064959,0.6087732234215711,0.6592645928158026
495.263671875,0.48320688916439947,0.5194659962351896,0.5628695839383314,0.6143149295807402,0.6751113438935356
506.0302734375,0.46089135472009307,0.5062157605676327,0.5588365025365424,0.6198070892273569,0.6905945626536054
516.796875,0.4412608291061583,0.49475558295025135,0.557126732803706,0.6302566995773133,0.7167001712018183
527.5634765625,0.42547885687759407,0.48564943871042227,0.5582310402741582,0.6463972561838722,0.7543955970026512
538.330078125,0.4090884940893273,0.47636925570302413,0.5593331674830351,0.6621444844155903,0.7902950703076831
549.0966796875,0.3920134364313089,0.46690465647534385,0.5604331272932054,0.6775258103437404,0.8246331787732251
559.86328125,0.3741599560202744,0.4572441893536365,0.5615309324415519,0.6925656135861005,0.8575974935299826
570.6298828125,0.3608048162682786,0.44877479850817265,0.5612300603234371,0.705658065015024,0.892395983935517
581.396484375,0.34931463983437566,0.44075286525610236,0.5603289588182034,0.7178256121558556,0.9271468696910561
592.1630859375,0.3374334301204512,0.43258219645158424,0.5594264058568695,0.7297903220878634,0.9606414751588175
602.9296875,0.32511831988229584,0.42425419873265874,0.5585223944029266,0.7415620128885333,0.9930069333372717
613.6962890625,0.31231798552648365,0.4157594179302541,0.5576169173628269,0.7531497352488907,1.0243502796820863
624.462890625,0.30585054143881824,0.41055011614684306,0.5556593036107089,0.7580672711478866,1.0425807007843324
635.2294921875,0.29964472358476685,0.4054755765394114,0.5536338027643507,0.7625786786320353,1.0598017310235013
645.99609375,0.29330763209634414,0.4003367188651945,0.551600864246507,0.7670635531836691,1.076747370789335
656.7626953125,0.2868305662228784,0.39513103367557834,0.5495604055166917,0.7715223575122948,1.0934304239062702
667.529296875,0.28077167516261603,0.3900579314807744,0.5470243639758985,0.7742485028201848,1.1060879916322077
678.2958984375,0.2770277093005056,0.3857850598899805,0.5423928965284474,0.7697107689649716,1.1026356251104408
689.0625,0.2732324465852277,0.38146432986266365,0.5377215391127654,0.7651461243461908,1.099172415179432
699.8291015625,0.2693837189096874,0.3770940963218948,0.5330092429283791,0.760554084430125,1.0956982590202826
710.595703125,0.265479200993745,0.3726726177277873,0.5282549123939748,0.7559341499659176,1.0922130521783606
721.3623046875,0.2621035601363943,0.36879205358058936,0.5239739304008643,0.7515595064999725,1.0884357104580051
732.12890625,0.25945055594793287,0.3656445109348029,0.5203298420389152,0.7475148186020066,1.0842807980531772
742.8955078125,0.2567701418140566,0.3624696373067877,0.5166600519613987,0.743448126131676,1.08010990285871
753.662109375,0.25406145019016546,0.35926670811790684,0.5129640085515438,0.7393590659941962,1.0759228389991855
764.4287109375,0.2513235667784644,0.35603496619635583,0.5092411401740642,0.7352472649979184,1.0717194169682103
775.1953125,0.2477651938116014,0.35243082313136853,0.5061708708341738,0.7338656174148682,1.0742119776400387
785.9619140625,0.24377966789532,0.34862762241327677,0.5034009545967452,0.7337655830032674,1.0798109229957487
796.728515625,0.2397278909384649,0.3447824721850207,0.500615712594803,0.733665534952095,1.085380986537233
807.4951171875,0.23560644496374955,0.3408939529274388,0.4978148875884394,0.7335654732557706,1.0909226106613354
818.26171875,0.23141160758075283,0.33696056321025925,0.4949982150599928,0.7334653979087096,1.0964362265849081
829.0283203125,0.22674438103625505,0.33312609542007,0.4939831794164776,0.7392053990189054,1.116444579977807
839.794921875,0.22194733583452092,0.32925852238436376,0.49310881203399776,0.7453543477506587,1.1372134789805588
850.5615234375,0.21704429372035916,0.3253449764106527,0.4922328914901458,0.7514529828824433,1.1576098191481916
861.328125,0.21202790144011033,0.3213837780420187,0.49135540947863654,0.7575025196360954,1.1776529582188267
872.0947265625,0.20684410814849793,0.3171624054941811,0.4901559921694888,0.7633524568719058,1.1981959780407032
882.861328125,0.20130155146820336,0.31185829707959345,0.4874115772302478,0.7684361117562828,1.2223219788265942
893.6279296875,0.19560200451749798,0.306462401373989,0.4846516218651281,0.7734863555938483,1.2459809139999707
904.39453125,0.1897313198157371,0.3009697816300507,0.48187585904973573,0.7785038386087718,1.269198903317303
915.1611328125,0.18367308803082516,0.29537504202787407,0.4790840140239934,0.7834891902045177,1.2919997191607617
925.927734375,0.17804250589501167,0.28967947243704517,0.47514348728516764,0.7855302219859639,1.309191280221949
936.6943359375,0.1731367310986185,0.2838798855682574,0.46957611336762944,0.7835043028983971,1.3189622520667104
947.4609375,0.16808783836332541,0.2779593173633312,0.46394193492439073,0.7814731317628836,1.3286613701559147
958.2275390625,0.16288251949118285,0.2719098651905281,0.4582384878175621,0.7794366675197378,1.3382901967481853
968.994140625,0.15750526628000563,0.26572272666592356,0.45246315259174924,0.7773948685714743,1.3478502382980082
979.7607421875,0.15333388129354114,0.26030929491404353,0.446016862924053,0.7710996911785798,1.3452759807764083
990.52734375,0.14976900100832624,0.2552568573311306,0.4391688573407869,0.7625716621053752,1.3365244709255837
1001.2939453125,0.14611717275365774,0.25010237386015316,0.43221236505149996,0.7539471771660188,1.3277152775771972
1012.060546875,0.14237170605149274,0.24483939962024612,0.4251420606677372,0.7452228875088722,1.3188472448471342
1022.8271484375,0.13852500566505282,0.23946078134492338,0.41795216830901644,0.7363952458955138,1.3099191777242818
1033.59375,0.13616889621956066,0.2359448430478977,0.4127948344247036,0.7290474918645078,1.2999672679456995
1044.3603515625,0.13414672969594066,0.2328414371535143,0.4080780610300354,0.721996604023556,1.2897132993230147
1055.126953125,0.132093610286712,0.2296961052141081,0.40330612747681865,0.7148761760257262,1.2793771496986746
1065.8935546875,0.13000807155342453,0.22650710065105606,0.3984770520703329,0.7076841088203003,1.2689568108850477
1076.66015625,0.1278885274741345,0.22327255214236347,0.39358873153709234,0.7004181955834673,1.2584501915499073
1087.4267578125,0.12615599506021236,0.2207149206376173,0.38990657162701003,0.6953423744714959,1.251996403357889
1098.193359375,0.1246280993639011,0.21851849756956498,0.3868723057241093,0.6914475954962899,1.2477306448568222
1108.9599609375,0.12308123826353114,0.21629977200184466,0.38381405299265475,0.6875307534209233,1.2434502524060018
1119.7265625,0.12151468748225523,0.21405805043501683,0.380731235404988,0.6835914689940809,1.2391550743560242
1130.4931640625,0.11992767543538979,0.2117926026659815,0.37762325133837843,0.679629351973138,1.2348449564200457
1141.259765625,0.11843080795425548,0.2097750034289074,0.37512935128481373,0.6771068373404161,1.233800876567369
1152.0263671875,0.1173343884303758,0.2087593224120419,0.3750092508638947,0.6800179167488993,1.2449153420380659
1162.79296875,0.11622762642316639,0.20773867556204292,0.3748891119673043,0.6829165871655816,1.255931453012107
