class,theta_max_deg
V6,11.830116271972656
V6,14.419388771057129
V6,16.609270095825195
V6,9.691949844360352
V6,24.771942138671875
V6,15.948067665100098
V6,9.473966598510742
V6,13.807278633117676
V6,11.996180534362793
V6,19.687734603881836
V6,17.13758659362793
V6,14.554526329040527
V6,14.769631385803223
V6,10.975188255310059
V6,14.397882461547852
V6,13.855362892150879
V6,19.45305633544922
V6,10.436298370361328
V6,17.10955238342285
V6,22.6209716796875
V6,11.755236625671387
V6,16.478086471557617
V6,17.682111740112305
V6,13.693313598632812
V6,8.166015625
V6,14.241455078125
V6,13.341578483581543
V6,17.542179107666016
V6,25.09222412109375
V6,14.417318344116211
V6,7.579113006591797
V6,16.312875747680664
V6,12.948479652404785
V6,9.510910034179688
V6,10.324528694152832
V6,19.656984329223633
V6,26.02865982055664
V6,18.458019256591797
V6,10.724695205688477
V6,12.223305702209473
V6,26.534786224365234
V6,15.993742942810059
V6,12.51778507232666
V6,13.43371868133545
V6,15.065153121948242
V6,9.750783920288086
V6,22.298551559448242
V6,8.044909477233887
V6,25.809589385986328
V6,10.898689270019531
V6,13.248659133911133
V6,13.1046724319458
V6,14.644638061523438
V6,25.139606475830078
V6,18.439834594726562
V6,7.87531852722168
V6,17.789400100708008
V6,10.766986846923828
V6,11.106241226196289
V6,10.616596221923828
V6,9.813116073608398
V6,19.154218673706055
V6,12.627325057983398
V6,14.668231964111328
V6,15.81963062286377
V6,14.69881534576416
V6,10.595147132873535
V6,16.049274444580078
V6,9.225539207458496
V6,31.801820755004883
V6,23.582304000854492
V6,14.226579666137695
V6,12.462343215942383
V6,10.0531644821167
V6,10.572742462158203
V6,6.995519638061523
V6,16.130971908569336
V6,12.496258735656738
V6,21.547948837280273
V6,12.11275863647461
V6,12.90938949584961
V6,26.00310516357422
V6,10.244918823242188
V6,18.86749267578125
V6,14.630218505859375
V6,11.518987655639648
V6,13.343205451965332
V6,22.178104400634766
V6,7.593108177185059
V6,30.238191604614258
V6,16.086082458496094
V6,8.669295310974121
V6,13.629329681396484
V6,15.128576278686523
V6,16.994630813598633
V6,16.576839447021484
V6,13.240967750549316
V6,17.208316802978516
V6,9.980320930480957
V6,12.05638313293457
V6,7.0826897621154785
V6,9.209891319274902
V6,36.30345916748047
V6,12.712634086608887
V6,23.865060806274414
V6,9.893600463867188
V6,20.110998153686523
V6,11.980578422546387
V6,7.231800556182861
V6,11.44008731842041
V6,11.767768859863281
V6,16.74707794189453
V6,10.4510498046875
V6,8.470044136047363
V6,14.350189208984375
V6,18.52046775817871
V6,17.573659896850586
V6,17.12261962890625
V6,19.69280242919922
V6,13.394222259521484
V6,8.592582702636719
V6,9.313884735107422
V6,12.306644439697266
V6,18.45634651184082
V6,17.783117294311523
V6,13.214940071105957
V6,6.5022807121276855
V6,10.340275764465332
V6,11.65746021270752
V6,10.167033195495605
V6,22.377721786499023
V6,13.680583953857422
V6,7.7615437507629395
V6,14.769525527954102
V6,14.726179122924805
V6,14.628527641296387
V6,14.073526382446289
V6,12.257697105407715
V6,16.679569244384766
V6,14.537964820861816
V6,16.956838607788086
V6,12.340167045593262
V6,12.075790405273438
V6,18.6358699798584
V6,19.9520263671875
V6,16.776683807373047
V6,18.89592170715332
V6,20.61163330078125
V6,15.825756072998047
V6,15.381133079528809
V6,8.687040328979492
V6,11.762459754943848
V6,16.332561492919922
V6,29.109519958496094
V6,10.604262351989746
V6,19.51358985900879
V6,17.47951316833496
V6,17.699432373046875
V6,20.196250915527344
V6,10.195761680603027
V6,11.690727233886719
V6,18.55488395690918
V6,15.092301368713379
V6,14.970390319824219
V6,13.165055274963379
V6,14.681159973144531
V6,18.420045852661133
V6,15.77255916595459
V6,29.46731948852539
V6,12.645698547363281
V6,21.065345764160156
V6,12.512190818786621
V6,25.5531063079834
V6,8.877699851989746
V6,11.290477752685547
V6,23.345874786376953
V6,8.495348930358887
V6,25.964784622192383
V6,16.705427169799805
V6,7.13773250579834
V6,13.485321998596191
V6,10.360347747802734
V6,22.034021377563477
V6,15.088836669921875
V6,10.601219177246094
V6,17.7025203704834
V6,15.176055908203125
V6,15.219644546508789
V6,7.435533046722412
V6,30.45700454711914
V6,7.411797523498535
V6,7.7125349044799805
V6,12.995748519897461
V6,19.29271697998047
V6,12.637786865234375
V6,12.327536582946777
V6,17.460779190063477
V6,22.460535049438477
V6,6.862499237060547
V6,15.13756275177002
V6,21.511516571044922
V6,14.082104682922363
V6,10.46728515625
V6,25.452632904052734
V6,12.95183277130127
V6,14.02232837677002
V6,11.297104835510254
V6,10.899104118347168
V6,11.405272483825684
V6,25.995752334594727
V6,15.629504203796387
V6,9.343442916870117
V6,11.34935474395752
V6,6.642603397369385
V6,13.834654808044434
V6,9.71780014038086
V6,13.104355812072754
V6,23.302824020385742
V6,17.402067184448242
V6,10.884337425231934
V6,18.65532112121582
V6,19.671680450439453
V6,20.870237350463867
V6,14.422144889831543
V6,9.955679893493652
V6,24.348323822021484
V6,13.044830322265625
V6,17.156641006469727
V6,19.97334098815918
V6,19.94184684753418
V6,15.498519897460938
V6,11.329432487487793
V6,14.550748825073242
V6,14.603667259216309
V6,18.303916931152344
V6,22.51080894470215
V6,16.43990135192871
V6,28.17917251586914
V6,13.55833625793457
V6,15.755099296569824
V6,6.845672607421875
V6,11.382522583007812
V6,14.988556861877441
V6,8.964862823486328
V6,11.11674976348877
V6,31.744773864746094
V6,8.45881462097168
V6,12.205049514770508
V6,11.56840991973877
V6,29.80167007446289
V6,7.8756422996521
V6,15.506646156311035
V6,24.303630828857422
V6,14.170232772827148
V6,8.635334968566895
V6,10.210221290588379
V6,15.543417930603027
V6,13.051562309265137
V6,15.945953369140625
V6,21.704347610473633
V6,31.625354766845703
V6,17.672462463378906
V6,14.80637264251709
V6,32.28594970703125
V6,24.621055603027344
V6,5.734904766082764
V6,6.462836742401123
V6,11.145407676696777
V6,23.30120086669922
V6,13.942627906799316
V6,20.783559799194336
V6,27.0008544921875
V6,10.647970199584961
V6,12.301885604858398
V6,14.487883567810059
V6,13.655523300170898
V6,16.62662124633789
V6,10.20162582397461
V6,13.706579208374023
V6,16.052759170532227
V6,10.963665962219238
V6,16.993450164794922
V6,15.04752254486084
V6,18.537662506103516
V6,13.757550239562988
V6,16.38330841064453
V6,14.699515342712402
V6,9.032309532165527
V6,25.128074645996094
V6,13.732555389404297
V6,17.480140686035156
V6,6.3069562911987305
V6,13.906523704528809
V6,7.7429609298706055
V6,16.760465621948242
V6,13.707876205444336
V6,13.717529296875
V6,30.64712142944336
V6,14.262762069702148
V6,19.775524139404297
V6,15.814079284667969
V6,13.87532901763916
V6,13.14316177368164
V6,9.330728530883789
V6,27.68468475341797
V6,25.071413040161133
V6,13.253620147705078
V6,16.659521102905273
V6,5.743545055389404
V6,11.104928970336914
V6,15.340340614318848
V6,24.810392379760742
V6,9.682674407958984
V6,14.589723587036133
V6,24.57716178894043
V6,22.88212776184082
V6,11.114960670471191
V6,17.8348388671875
V6,12.894002914428711
V6,14.842144966125488
V6,13.076264381408691
V6,8.681227684020996
V6,10.184121131896973
V6,18.307418823242188
V6,16.658124923706055
V6,8.311203002929688
V6,9.994380950927734
V6,19.75286102294922
V6,13.6245756149292
V6,16.268829345703125
V6,18.268217086791992
V6,17.2178955078125
V6,14.642300605773926
V6,11.389874458312988
V6,15.499300003051758
V6,19.645357131958008
V6,32.29317855834961
V6,9.589847564697266
V6,9.466785430908203
V6,34.281185150146484
V6,8.996039390563965
V6,37.34554672241211
V6,13.297656059265137
V6,15.24360179901123
V6,9.29912281036377
V6,14.7988862991333
V6,12.718514442443848
V6,19.42364501953125
V6,14.318227767944336
V6,15.244016647338867
V6,15.665701866149902
V6,14.770275115966797
V6,20.83165740966797
V6,19.491750717163086
V6,8.089515686035156
V6,19.033615112304688
V6,8.162938117980957
V6,13.55782699584961
V6,8.732124328613281
V6,15.745890617370605
V6,10.47959041595459
V6,23.311887741088867
V6,9.218827247619629
V6,20.25493812561035
V6,11.67445182800293
V6,14.53024959564209
V6,13.473658561706543
V6,13.647998809814453
V6,15.000754356384277
V6,8.420677185058594
V6,15.548591613769531
V6,9.661961555480957
V6,27.720439910888672
V6,23.705463409423828
V6,5.064923286437988
V6,11.08549690246582
V6,14.572779655456543
V6,12.436806678771973
V6,19.97907066345215
V6,20.784252166748047
V6,17.985057830810547
V6,31.848514556884766
V6,13.147290229797363
V6,6.898901462554932
V6,12.291125297546387
V6,10.009560585021973
V6,10.937652587890625
V6,19.094341278076172
V6,17.301000595092773
V6,19.744686126708984
V6,14.725790023803711
V6,12.664810180664062
V6,16.083345413208008
V6,9.348090171813965
V6,20.922821044921875
V6,11.068753242492676
V6,12.17682933807373
V6,22.219566345214844
V6,20.10306167602539
V6,10.118453979492188
V6,15.31119155883789
V6,7.045144081115723
V6,35.12421417236328
V6,8.811399459838867
V6,12.859292984008789
V6,14.422995567321777
V6,13.326104164123535
V6,26.52484703063965
V6,10.25622272491455
V6,10.03344440460205
V6,10.180547714233398
V6,15.129295349121094
V6,13.884908676147461
V6,10.936644554138184
V6,27.276103973388672
V6,12.396242141723633
V6,27.091581344604492
V6,11.894957542419434
V6,26.53337287902832
V6,11.71392822265625
V6,25.6859130859375
V6,14.847570419311523
V6,16.707983016967773
V6,14.354570388793945
V6,9.467117309570312
V6,11.652457237243652
V6,19.72185707092285
V6,19.06877899169922
V6,6.373721599578857
V6,15.168540000915527
V6,13.725202560424805
V6,21.496761322021484
V6,17.476808547973633
V6,16.525901794433594
V6,19.159982681274414
V6,16.307270050048828
V6,16.049509048461914
V6,11.458565711975098
V6,18.90865707397461
V6,7.912815570831299
V6,14.080588340759277
V6,12.526652336120605
V6,16.513181686401367
V6,12.122990608215332
V6,17.426828384399414
V6,19.68039321899414
V6,10.360404968261719
V6,26.53432846069336
V6,13.52918529510498
V6,14.826552391052246
V6,9.319347381591797
V6,29.006681442260742
V6,10.60190486907959
V6,14.532930374145508
V6,21.091970443725586
V6,12.712183952331543
V6,6.752933979034424
V6,15.464859008789062
V6,7.719478607177734
V6,13.165221214294434
V6,8.001822471618652
V6,9.823630332946777
V6,17.547433853149414
V6,22.01936149597168
V6,23.66059684753418
V6,15.937237739562988
V6,15.8814115524292
V6,10.602461814880371
V6,22.28145408630371
V6,29.724306106567383
V6,17.1185359954834
V6,21.88397216796875
V6,19.90227699279785
V6,15.780121803283691
V6,12.363554954528809
V6,24.341323852539062
V6,11.94163990020752
V6,15.156683921813965
V6,18.120508193969727
V6,18.24870491027832
V6,7.979613780975342
V6,13.183501243591309
V6,12.642032623291016
V6,12.256522178649902
V6,17.648170471191406
V6,23.832111358642578
V6,14.747270584106445
V6,10.992968559265137
V6,23.472379684448242
V6,11.6741304397583
V6,18.755281448364258
V6,7.779755115509033
V6,24.290498733520508
V6,24.357824325561523
V6,31.059152603149414
V6,15.449470520019531
V6,16.890718460083008
V6,21.554410934448242
V6,7.503468036651611
V6,10.557208061218262
V6,27.432146072387695
V6,11.16757583618164
V6,17.88114356994629
V6,8.202743530273438
V6,13.345499038696289
V6,12.474507331848145
V6,14.510540008544922
V6,14.79302978515625
V6,14.69111442565918
V6,10.965372085571289
V6,13.929978370666504
V6,18.409168243408203
V6,25.623550415039062
V6,13.836211204528809
V6,22.73737335205078
V6,17.838773727416992
V6,18.27604866027832
V6,13.179338455200195
V6,11.570487976074219
V6,15.752345085144043
V6,15.723536491394043
V6,11.227386474609375
V6,20.918106079101562
V6,20.866392135620117
V6,20.471296310424805
V6,12.565013885498047
V6,7.415740966796875
V6,12.798124313354492
V6,9.818584442138672
V6,8.324966430664062
V6,19.449190139770508
V6,11.59671401977539
V6,11.351888656616211
V6,10.025914192199707
V6,18.656484603881836
V6,24.947620391845703
V6,12.5791654586792
V6,18.293397903442383
V6,12.169379234313965
V6,16.974369049072266
V6,15.912979125976562
V6,20.27324867248535
V6,22.690330505371094
V6,12.68949031829834
V6,12.371830940246582
V6,27.177392959594727
V6,22.243087768554688
V6,6.74215030670166
V6,14.371228218078613
V6,11.584253311157227
V6,12.177783966064453
V6,17.10747528076172
V6,13.05168342590332
V6,9.903116226196289
V6,21.094818115234375
V6,13.205001831054688
V6,19.50490951538086
V6,6.548708915710449
V6,26.569311141967773
V6,8.921651840209961
V6,27.441152572631836
V6,10.130324363708496
V6,12.23048210144043
V6,12.349719047546387
V6,11.894145011901855
V6,11.61633586883545
V6,13.716031074523926
V6,19.002655029296875
V6,45.41661834716797
V6,15.029596328735352
V6,15.40420150756836
V6,29.901395797729492
V6,26.550249099731445
V6,24.0483455657959
V6,34.514404296875
V6,14.491637229919434
V6,13.014142036437988
V6,18.2929630279541
V6,22.154815673828125
V6,7.569293022155762
V6,15.53576946258545
V6,12.201366424560547
V6,7.13542366027832
V6,17.1083927154541
V6,25.445735931396484
V6,31.549396514892578
V6,9.371315002441406
V6,22.20111656188965
V6,17.579631805419922
V6,20.66950035095215
V6,18.57142448425293
V6,19.89574432373047
V6,15.70669174194336
V6,11.522698402404785
V6,14.1909761428833
V6,8.39391040802002
V6,17.4989013671875
V6,11.91593074798584
V6,9.59363842010498
V6,21.540481567382812
V6,8.81472110748291
V6,6.566860198974609
V6,14.75837516784668
V6,18.779706954956055
V6,15.00047779083252
V6,10.587100982666016
V6,16.435665130615234
V6,6.790180683135986
V6,15.173903465270996
V6,15.998538970947266
V6,15.475831985473633
V6,11.473048210144043
V6,11.212116241455078
V6,12.887513160705566
V6,20.442256927490234
V6,13.189864158630371
V6,7.026826858520508
V6,11.82699966430664
V6,29.690454483032227
V6,14.905141830444336
V6,11.926379203796387
V6,11.903535842895508
V6,12.146807670593262
V6,15.503835678100586
V6,20.358362197875977
V6,10.042202949523926
V6,16.621906280517578
V6,6.597189903259277
V6,29.09766960144043
V6,9.378568649291992
V6,9.487298965454102
V6,20.36004066467285
V6,19.15256118774414
V6,13.291032791137695
V6,10.853530883789062
V6,12.618870735168457
V6,19.547658920288086
V6,10.402307510375977
V6,23.437458038330078
V6,24.215408325195312
V6,9.560837745666504
V6,15.922517776489258
V6,17.06069564819336
V6,16.06229019165039
V6,12.693702697753906
V6,14.13588809967041
V6,18.188922882080078
V6,21.735658645629883
V6,13.942073822021484
V6,15.044272422790527
V6,12.23615550994873
V6,16.669416427612305
V6,18.449129104614258
V6,13.50292682647705
V6,8.734081268310547
V6,5.8576555252075195
V6,15.280744552612305
V6,14.595864295959473
V6,18.60942268371582
V6,10.030797004699707
V6,23.876283645629883
V6,11.02453327178955
V6,10.868537902832031
V6,26.207473754882812
V6,13.437775611877441
V6,15.913402557373047
V6,13.844649314880371
V6,17.261211395263672
V6,14.033049583435059
V6,18.91411590576172
V6,18.528657913208008
V6,30.177932739257812
V6,11.778848648071289
V6,12.488571166992188
V6,13.406570434570312
V6,11.865511894226074
V6,24.106689453125
V6,14.19082260131836
V6,11.45672607421875
V6,13.179682731628418
V6,10.430904388427734
V6,11.3457612991333
V6,24.363361358642578
V6,22.04685401916504
V6,16.809024810791016
V6,13.317091941833496
V6,23.800209045410156
V6,26.064598083496094
V6,11.340761184692383
V6,12.677607536315918
V6,10.133605003356934
V6,18.393157958984375
V6,14.96922779083252
V6,30.219497680664062
V6,14.143688201904297
V6,11.999828338623047
V6,13.491968154907227
V6,17.946550369262695
V6,11.131989479064941
V6,13.806434631347656
V6,24.262657165527344
V6,15.763599395751953
V6,19.472017288208008
V6,19.37895393371582
V6,10.56147575378418
V6,11.47697925567627
V6,18.946369171142578
V6,9.508718490600586
V6,6.279196262359619
V6,9.184850692749023
V6,14.189513206481934
V6,12.86740779876709
V6,15.15976619720459
V6,17.101669311523438
V6,5.997472286224365
V6,25.389711380004883
V6,15.382896423339844
V6,8.447152137756348
V6,10.920395851135254
V6,12.891278266906738
V6,12.901606559753418
V6,18.55604362487793
V6,10.685608863830566
V6,18.823373794555664
V6,16.412811279296875
V6,18.257591247558594
V6,14.41103458404541
V6,12.950796127319336
V6,16.47983169555664
V6,17.17950439453125
V6,10.537786483764648
V6,9.158689498901367
V6,16.15081214904785
V6,12.955443382263184
V6,16.91031265258789
V6,12.713022232055664
V6,27.681045532226562
V6,17.46588706970215
V6,12.429685592651367
V6,10.513951301574707
V6,12.27282428741455
V6,17.176971435546875
V6,14.25211238861084
V6,13.589286804199219
V6,17.571500778198242
V6,22.818641662597656
V6,31.792268753051758
V6,24.031091690063477
V6,13.33879566192627
V6,11.465645790100098
V6,10.706438064575195
V6,22.637508392333984
V6,18.5040340423584
V6,8.934921264648438
V6,13.003551483154297
V6,11.808740615844727
V6,25.952014923095703
V6,12.138949394226074
V6,11.039258003234863
V6,31.662939071655273
V6,12.06483268737793
V6,17.911670684814453
V6,13.812186241149902
V6,15.125593185424805
V6,23.734878540039062
V6,18.905960083007812
V6,15.110219955444336
V6,12.774298667907715
V6,29.869478225708008
V6,9.935867309570312
V6,8.349343299865723
V6,26.201202392578125
V6,14.106856346130371
V6,14.446764945983887
V6,14.870994567871094
V6,17.05786895751953
V6,17.391843795776367
V6,10.087596893310547
V6,25.187925338745117
V6,12.427971839904785
V6,12.528180122375488
V6,11.916112899780273
V6,8.118151664733887
V6,25.180131912231445
V6,23.80190086364746
V6,16.735553741455078
V6,11.987123489379883
V6,19.288633346557617
V6,15.782896041870117
V6,18.53338623046875
V6,9.7717924118042
V6,25.165462493896484
V6,10.797709465026855
V6,9.02072811126709
V6,38.32476806640625
V6,11.189085006713867
V6,15.829361915588379
V6,15.772835731506348
V6,23.183454513549805
V6,22.657711029052734
V6,25.092111587524414
V6,16.07403564453125
V6,20.58144187927246
V6,12.987667083740234
V6,11.313898086547852
V6,10.165271759033203
V6,10.623453140258789
V6,20.538625717163086
V6,10.59022331237793
V6,18.097864151000977
V6,21.18947410583496
V6,9.388225555419922
V6,12.97597599029541
V6,13.787674903869629
V6,20.13351058959961
V6,23.90578269958496
V6,22.813823699951172
V6,11.79005241394043
V6,13.80667781829834
V6,12.759137153625488
V6,20.019451141357422
V6,12.504495620727539
V6,12.527125358581543
V6,16.663450241088867
V6,14.40992259979248
V6,17.786449432373047
V6,11.174256324768066
V6,16.14549446105957
V6,16.807430267333984
V6,8.540584564208984
V6,26.3692569732666
V6,7.881297588348389
V6,12.129315376281738
V6,14.902791023254395
V6,22.05768585205078
V6,12.395956039428711
V6,18.661340713500977
V6,14.906707763671875
V6,12.200364112854004
V6,27.25385856628418
V6,13.0881986618042
V6,5.928668975830078
V6,15.911123275756836
V6,23.913373947143555
V6,17.246784210205078
V6,21.11441421508789
V6,28.14533233642578
V6,16.676843643188477
V6,7.47795295715332
V6,10.772908210754395
V6,15.50324821472168
V6,19.593801498413086
V6,18.042295455932617
V6,10.110481262207031
V6,8.919933319091797
V6,8.189664840698242
V6,14.002581596374512
V6,19.163915634155273
V6,14.933527946472168
V6,11.925305366516113
V6,15.859169006347656
V6,18.75755500793457
V6,15.188000679016113
V6,15.852444648742676
V6,16.643775939941406
V6,22.93974494934082
V6,12.498547554016113
V8,8.059123039245605
V8,15.392342567443848
V8,8.98211669921875
V8,19.644819259643555
V8,13.310032844543457
V8,11.315169334411621
V8,9.427336692810059
V8,8.796985626220703
V8,11.94036865234375
V8,7.466792106628418
V8,11.169109344482422
V8,14.721100807189941
V8,11.826183319091797
V8,15.220555305480957
V8,11.772054672241211
V8,26.0902042388916
V8,63.76166915893555
V8,13.106765747070312
V8,19.291372299194336
V8,12.144908905029297
V8,11.214767456054688
V8,12.298150062561035
V8,20.610275268554688
V8,14.703524589538574
V8,6.868583679199219
V8,9.254209518432617
V8,24.467430114746094
V8,37.10942459106445
V8,7.04965353012085
V8,9.18820858001709
V8,9.27811336517334
V8,7.939216136932373
V8,15.727631568908691
V8,14.884202003479004
V8,11.288646697998047
V8,16.112756729125977
V8,15.739092826843262
V8,10.687450408935547
V8,16.78900718688965
V8,15.91230583190918
V8,17.33538246154785
V8,14.257063865661621
V8,10.923622131347656
V8,6.787349224090576
V8,11.36988353729248
V8,9.938301086425781
V8,17.32357406616211
V8,24.483808517456055
V8,14.905884742736816
V8,32.426780700683594
V8,13.311695098876953
V8,12.155406951904297
V8,22.347761154174805
V8,34.304622650146484
V8,12.104863166809082
V8,15.973564147949219
V8,10.429376602172852
V8,12.058001518249512
V8,23.397459030151367
V8,25.58538818359375
V8,7.3238630294799805
V8,14.664793014526367
V8,21.21625328063965
V8,19.994657516479492
V8,13.83836841583252
V8,7.1115193367004395
V8,14.245272636413574
V8,10.030895233154297
V8,11.062917709350586
V8,10.896122932434082
V8,10.530388832092285
V8,8.772028923034668
V8,12.139290809631348
V8,12.985387802124023
V8,11.087930679321289
V8,36.533592224121094
V8,19.69684600830078
V8,13.564730644226074
V8,13.562501907348633
V8,9.603694915771484
V8,16.2298583984375
V8,45.14604949951172
V8,19.27536392211914
V8,62.23554611206055
V8,8.998724937438965
V8,12.481793403625488
V8,13.7382230758667
V8,13.23941707611084
V8,6.440406799316406
V8,43.80672836303711
V8,11.205475807189941
V8,11.638583183288574
V8,12.633557319641113
V8,31.29458999633789
V8,17.60393714904785
V8,14.108174324035645
V8,17.724632263183594
V8,11.807856559753418
V8,21.395015716552734
V8,14.92819881439209
V8,13.896858215332031
V8,8.763045310974121
V8,9.846741676330566
V8,21.329059600830078
V8,17.003904342651367
V8,26.341093063354492
V8,10.754530906677246
V8,14.86215591430664
V8,20.42705535888672
V8,22.635334014892578
V8,9.901209831237793
V8,15.727619171142578
V8,9.96132755279541
V8,13.912363052368164
V8,20.390928268432617
V8,34.187232971191406
V8,14.72513198852539
V8,9.320444107055664
V8,11.16143798828125
V8,9.738960266113281
V8,22.307443618774414
V8,33.735897064208984
V8,11.199200630187988
V8,13.69583797454834
V8,10.107718467712402
V8,13.373270988464355
V8,10.52334213256836
V8,20.6630859375
V8,15.223078727722168
V8,6.544275760650635
V8,10.912100791931152
V8,11.077466011047363
V8,20.02035903930664
V8,12.158406257629395
V8,30.90290641784668
V8,7.906537055969238
V8,22.348875045776367
V8,7.814669132232666
V8,11.723865509033203
V8,18.43160629272461
V8,11.52980899810791
V8,11.776556968688965
V8,29.97537612915039
V8,14.841452598571777
V8,12.530383110046387
V8,23.237550735473633
V8,14.294830322265625
V8,27.34831428527832
V8,25.778579711914062
V8,7.332430362701416
V8,11.202505111694336
V8,12.269866943359375
V8,34.68783950805664
V8,12.150604248046875
V8,11.993896484375
V8,20.059585571289062
V8,9.34607219696045
V8,12.577346801757812
V8,9.285882949829102
V8,14.45556354522705
V8,7.129647254943848
V8,12.779657363891602
V8,9.401803016662598
V8,20.062332153320312
V8,15.96595573425293
V8,11.05855655670166
V8,15.346949577331543
V8,8.447733879089355
V8,15.275534629821777
V8,11.02585506439209
V8,5.8392558097839355
V8,30.584468841552734
V8,11.925537109375
V8,25.494829177856445
V8,11.154502868652344
V8,14.617504119873047
V8,16.482263565063477
V8,7.447689056396484
V8,14.543732643127441
V8,9.245159149169922
V8,13.90000057220459
V8,15.378582954406738
V8,15.484046936035156
V8,10.928739547729492
V8,11.874759674072266
V8,7.042916297912598
V8,16.912273406982422
V8,9.478571891784668
V8,24.406457901000977
V8,23.6673526763916
V8,13.906936645507812
V8,26.622732162475586
V8,15.297722816467285
V8,12.108868598937988
V8,18.526357650756836
V8,14.227316856384277
V8,15.18285083770752
V8,20.72650909423828
V8,14.51153564453125
V8,10.954935073852539
V8,44.12743377685547
V8,34.9158821105957
V8,21.250389099121094
V8,22.353580474853516
V8,8.741768836975098
V8,9.061997413635254
V8,14.202574729919434
V8,6.767178535461426
V8,7.672658443450928
V8,9.704276084899902
V8,19.474098205566406
V8,8.332345008850098
V8,10.402704238891602
V8,17.61151123046875
V8,19.97222328186035
V8,8.478456497192383
V8,13.76449966430664
V8,15.013745307922363
V8,11.819799423217773
V8,21.421558380126953
V8,14.305490493774414
V8,11.979952812194824
V8,15.643630027770996
V8,15.073020935058594
V8,27.237192153930664
V8,16.336688995361328
V8,21.81913948059082
V8,19.762378692626953
V8,13.91856861114502
V8,17.118906021118164
V8,15.134045600891113
V8,11.843850135803223
V8,29.639358520507812
V8,27.93589973449707
V8,30.710153579711914
V8,13.271305084228516
V8,13.801939964294434
V8,27.52229118347168
V8,13.333643913269043
V8,12.386199951171875
V8,9.927748680114746
V8,13.908102035522461
V8,6.967929840087891
V8,11.356121063232422
V8,12.929231643676758
V8,83.44473266601562
V8,9.40968132019043
V8,24.387691497802734
V8,12.178916931152344
V8,12.049676895141602
V8,9.313441276550293
V8,19.195266723632812
V8,9.631617546081543
V8,7.657756805419922
V8,9.149072647094727
V8,12.241938591003418
V8,27.1783504486084
V8,11.69269847869873
V8,15.115419387817383
V8,9.631331443786621
V8,12.347675323486328
V8,30.431346893310547
V8,12.195676803588867
V8,19.49163818359375
V8,12.813485145568848
V8,15.574331283569336
V8,12.12967300415039
V8,25.999624252319336
V8,11.734952926635742
V8,27.85915756225586
