freq_hz,V6,V8,inline-4,inline-6,single-cylinder
1388.8916015625,0.6170869225104229,0.4371857562890597,0.481645028731663,0.5106624484579477,0.34307313873584233
1399.658203125,0.6114202255946135,0.4355124110385318,0.4835223003552015,0.5099110126572808,0.3413797878401786
1410.4248046875,0.6057314962505604,0.4334724349135074,0.4841296872184094,0.509199155746875,0.3390455575921569
1421.19140625,0.6000557464063144,0.4307303978680617,0.4823478192880228,0.5086094946379051,0.33545577174692415
1431.9580078125,0.5943171168844313,0.4279514102478571,0.480539744479273,0.5080100594737182,0.3318184254668361
1442.724609375,0.5885128263635236,0.4251336963959828,0.47870389770539634,0.5073998849155276,0.3281312055399671
1453.4912109375,0.5826410206293332,0.4222767067043477,0.47684117805878906,0.5067798156347719,0.32439199816921244
1464.2578125,0.5766985366104788,0.41937803135285856,0.4749489215619807,0.5061484036232703,0.32059811125448584
1475.0244140625,0.570683192878421,0.416436867068151,0.47302812720652254,0.505506413107563,0.3167469723445942
1485.791015625,0.5655451106333298,0.41385645707911695,0.47066691077580197,0.5052216381654412,0.31311185951050347
1496.5576171875,0.5631400856690616,0.41242430522561463,0.46707470365581627,0.5059980923296673,0.31023625790590015
1507.32421875,0.5607167912407791,0.41096915438736487,0.4634381413109512,0.5067644506590809,0.3073257786490698
1518.0908203125,0.5582745183842072,0.4094902858460949,0.45975485946120265,0.5075202707067382,0.304378866304407
1528.857421875,0.5558131580279185,0.4079876573242592,0.45602379251558167,0.5082665178114258,0.30139408508519905
1539.6240234375,0.5533320557433523,0.4064605501035841,0.45224214329774576,0.5090029908608963,0.29836972002398404
1550.390625,0.5508308843162266,0.40490824546579657,0.4484073144296602,0.5097297300775994,0.2953041359192278
1561.1572265625,0.5483091529251211,0.4033303629129871,0.4445165753344192,0.5104471376860298,0.29219539844716463
1571.923828125,0.5477173858981988,0.4027885338899765,0.44067928228717357,0.5112397612749359,0.29018872698443876
1582.6904296875,0.5476420720778892,0.4025137721218314,0.43681881263593786,0.5120396249047431,0.28847212432062364
1593.45703125,0.5475632679719169,0.40222332538430916,0.43290433084149327,0.5128247671180509,0.28674186174155664
1604.2236328125,0.5474798283302997,0.40191609446122706,0.4289314746407327,0.5135940616862747,0.28499712164647073
1614.990234375,0.5473928438673064,0.40159305173613147,0.4248990785435129,0.5143495599543363,0.283237864152402
1625.7568359375,0.5473014420115213,0.40125330938056714,0.4208019144940488,0.5150902161385499,0.281463570780815
1636.5234375,0.5472060590486525,0.4008972056148976,0.4166372186157146,0.5158170760226013,0.2796738427020676
1647.2900390625,0.5471065313715601,0.4005244867738502,0.41240019574906434,0.5165303809411875,0.2778682412035529
1658.056640625,0.5489998477362878,0.40198077910582813,0.41012982095007844,0.5174970470688736,0.2777353511667082
1668.8232421875,0.5510549170271838,0.40356242436018647,0.408017553213949,0.5184716370191014,0.2777531589102411
1679.58984375,0.5530910078897905,0.40510306039541855,0.40588064368622023,0.519431344663032,0.27776945110113277
1690.3564453125,0.5551082839312483,0.40660357503997974,0.40371736078153625,0.520375968888418,0.2777841479734548
1701.123046875,0.5571069087586973,0.4080651520651439,0.4015268387072197,0.5213059119197541,0.2777972495272074
1711.8896484375,0.5590877004078396,0.40948901751973027,0.39930821167059205,0.522221978206029,0.2778088953527652
1722.65625,0.5610505498072489,0.4108759746771032,0.3970601476829189,0.523124288414591,0.27781892591827123
1733.4228515625,0.562995620564065,0.41222636175762645,0.39478008266588466,0.5240124805433957,0.2778273212822435
1744.189453125,0.5643448341154482,0.4139178863527153,0.39323550852865713,0.5238275377208143,0.2781557774342348
1754.9560546875,0.5653077712082843,0.41578021223158723,0.39214704063404804,0.5229788038149223,0.27867784543612445
1765.72265625,0.5662388594444512,0.41757662741703905,0.3910438875636341,0.522121582972196,0.2791942699985746
1776.4892578125,0.5671385896453695,0.41930962628425444,0.3899261825162891,0.5212562371946805,0.2797053502438164
1787.255859375,0.5680061983110506,0.42098039260450715,0.3887925935032784,0.5203818815884874,0.2802108269325829
1798.0224609375,0.5688423398700566,0.42259095569998134,0.387643386922348,0.5194992803801568,0.28071111883599814
1808.7890625,0.5696466871081061,0.42414262617458653,0.3864779633785682,0.5186082324574411,0.28120616612961585
1819.5556640625,0.5704188037394917,0.42563629185677815,0.3852953571801051,0.5177081747060484,0.2816959887549185
1830.322265625,0.5711589079070674,0.42707326335046675,0.38409536852864934,0.5167997909076187,0.282180806068209
1841.0888671875,0.57096028883859,0.4288494698691737,0.38427142413971166,0.5153578160947557,0.2828942923569643
1851.85546875,0.5705932634869001,0.4306269869917912,0.38463678864975115,0.5138271910032999,0.28363178819019147
1862.6220703125,0.5701930258857034,0.4323483595339967,0.3849831723203152,0.5122863896321327,0.28435851562307424
1873.388671875,0.5697585943921578,0.4340150672098823,0.3853112744454899,0.510735411981254,0.28507449459709466
1884.1552734375,0.5692892055062747,0.4356283783458131,0.38562119492443014,0.5091740167159672,0.2857800840589306
1894.921875,0.5687834958352165,0.4371890962151534,0.38591226776276893,0.507601359164834,0.2864753438330288
1905.6884765625,0.5682410290932759,0.43869878508708615,0.38618582494924136,0.5060182839992923,0.2871607923979239
1916.455078125,0.5676603328161891,0.44015795229215743,0.3864413003886345,0.5044241476601516,0.2878364496950986
1927.2216796875,0.5670397709325516,0.4415671474384584,0.3866785608820747,0.502818467478018,0.2885024154319632
1937.98828125,0.5650000261771425,0.44183362280768723,0.3870031665368201,0.5007358697127288,0.28854634651707245
1948.7548828125,0.5621755125048209,0.4414786182582006,0.3873600063189545,0.4983823335279295,0.28824658615785154
1959.521484375,0.5593198044043914,0.4411043351479702,0.38769223760920807,0.4960117430245624,0.2879375530094447
1970.2880859375,0.556430829518742,0.4407098433709951,0.3879994275112415,0.4936226904168967,0.2876188881251744
1981.0546875,0.5535072789907489,0.44029493153954763,0.3882820755208308,0.4912147332579887,0.28729053168059376
1991.8212890625,0.5505477348918623,0.43985934598835547,0.38854074773318814,0.4887876704355906,0.2869524238512569
2002.587890625,0.5475505066149639,0.4394027062195089,0.3887755440474687,0.4863408986129611,0.28660446492975294
2013.3544921875,0.5445137944815094,0.438924504902462,0.38898656436282764,0.4838738144533579,0.2862465751501534
2024.12109375,0.5414355806700998,0.43842440381685044,0.3891739085784202,0.48138589506493884,0.2858785550976369
2034.8876953125,0.5383134110736293,0.43790147285667413,0.38933724369706235,0.47887609466401754,0.28550012559145427
2045.654296875,0.5352927869756499,0.4366071880790174,0.38983127831891295,0.47737410795657165,0.2847694896280761
2056.4208984375,0.5322594560564308,0.43523523945029363,0.3903263119323148,0.4759456076642751,0.2840021812790801
2067.1875,0.5292016386018613,0.43384701396655634,0.3907940064769285,0.47450713220451435,0.2832260189120229
