freq_hz,alpha_-2,alpha_-1,alpha_0,alpha_1,alpha_2
0.0,0.0,0.0,0.0,0.0,0.0
10.7666015625,1.0231531263773732,0.6225823435277353,0.38983748947735475,0.2507541626220704,0.1657797878871465
21.533203125,1.4469570277073145,0.8804643939109487,0.5513134647403539,0.35461993760163935,0.23444802438537382
32.2998046875,1.7721531988085504,1.078344250885338,0.6752183384698758,0.4343189498708117,0.28713901547145226
43.06640625,2.046306252754746,1.24516468705547,0.7796749789547093,0.5015083252441375,0.33155957575409745
53.8330078125,2.2067651346964383,1.3479630284185609,0.8474506887731076,0.5473476531710885,0.3633754855382868
64.599609375,2.1052394820375087,1.3082348508280393,0.8368268537004185,0.5497039320287794,0.3709911422846888
75.3662109375,1.9985630322177295,1.2672618213529463,0.8260663994173035,0.5520501538301578,0.37845357947464625
86.1328125,1.8858619012974123,1.2249190270366894,0.8151639156748747,0.5543864462628038,0.38577168893077185
96.8994140625,1.7659830202419438,1.1810591525127923,0.8041136254227517,0.5567129343350162,0.39295353433031294
107.666015625,1.6775920561639448,1.1589608751049005,0.8147998132803637,0.5833062059274768,0.4265944012384062
118.4326171875,1.6273533300056113,1.1607286116325592,0.847170143753893,0.6319202230736305,0.48202246112564456
129.19921875,1.5755134447082102,1.1624936600691544,0.878348318842968,0.6770525879024104,0.5317034163038638
139.9658203125,1.5219087910358853,1.1642560326403766,0.908457090874712,0.7193589126724396,0.5771233774385913
150.732421875,1.466345839837345,1.1660157414795225,0.9375994894979526,0.7593117170814624,0.6192206897890584
161.4990234375,1.3908220684128307,1.1421912305198216,0.9538704656946566,0.809654594521264,0.7003599736004464
172.265625,1.3041432127983907,1.1083549094524225,0.9656094702276927,0.8611941835742061,0.7860522053058622
183.0322265625,1.2112774302330878,1.0734525623138604,0.9772074665403814,0.9098188177954416,0.8632798192421729
193.798828125,1.1106738974586716,1.0373765959231473,0.9886694171112688,0.9559733995291648,0.9341445408262071
204.5654296875,1.0,1.0,1.0,1.0,1.0
215.33203125,0.9398167727264416,0.9621022443003489,0.9947079875454059,1.0422462472532907,1.1116148421616587
226.0986328125,0.87674261766731,0.9226671455905272,0.9890775910316677,1.0828469376731662,1.2138300097377694
236.865234375,0.8087642851723297,0.881469565337666,0.983414959045968,1.121979385257473,1.3080821945756402
